onset	duration	trial_type	correct
0.022	20	3	0
20.0024	2	2	1
25.002	2	2	1
32.002	2	2	1
39.0019	2	2	1
45.0019	2	2	1
57.0019	2	2	1
62.0019	2	2	1
66.0019	2	2	0
70.0019	2	2	1
74.0018	2	2	1
85.0018	2	2	0
92.0018	2	2	1
98.0018	2	2	1
105.0017	2	2	1
109.0017	2	2	0
115.0017	2	2	1
120.0016	2	1	1
125.0016	2	1	1
132.0016	2	1	1
139.0016	2	1	1
145.0016	2	1	1
155.0015	2	1	1
160.0015	2	1	1
164.0015	2	1	1
170.0015	20	3	0
190.0015	2	2	1
195.0015	2	2	1
202.0014	2	2	1
206.0014	2	2	1
212.0014	2	2	1
219.0014	2	2	1
231.0013	2	2	1
235.0013	2	2	1
240.0013	2	1	1
247.0012	2	1	1
251.0012	2	1	1
263.0012	2	1	1
268.0012	2	1	1
272.0012	2	1	1
279.0011	2	1	1
284.0011	2	1	1
290.0011	2	1	1
294.0011	2	1	1
299.0011	2	1	1
305.0011	2	1	1
311.001	2	1	1
316.001	2	1	0
320.001	2	1	1
333.001	2	1	1
340.0009	20	3	0
