onset	duration	trial_type	correct
0.0232	20	3	0
20.0032	2	1	0
24.0032	2	1	1
29.0031	2	1	1
36.0031	2	1	1
40.0031	2	1	0
45.0031	2	1	1
51.0031	2	1	1
63.003	2	1	1
70.003	2	1	1
76.003	2	1	0
82.003	2	1	1
89.0029	2	1	0
93.0029	2	1	1
103.0029	2	1	1
108.0029	2	1	1
115.0029	2	1	1
120.0033	2	2	0
126.0029	2	2	0
133.0029	2	2	1
137.0028	2	2	1
141.0028	2	2	1
146.0028	2	2	0
158.0028	2	2	0
165.0027	2	2	1
170.0027	20	3	0
190.0027	2	2	0
194.0027	2	2	1
200.0026	2	2	1
207.0026	2	2	1
213.0026	2	2	1
220.0026	2	2	1
225.0026	2	2	1
235.0025	2	2	1
240.0025	2	1	1
246.0024	2	1	1
257.0024	2	1	1
264.0024	2	1	1
270.0024	2	1	1
277.0023	2	1	1
281.0023	2	1	0
285.0023	2	1	0
290.0023	2	2	0
295.0023	2	2	0
302.0023	2	2	1
306.0023	2	2	0
312.0023	2	2	0
317.0022	2	2	0
323.0022	2	2	1
333.0022	2	2	1
340.0021	20	3	0
