onset	duration	trial_type	correct
0.0263	20	3	0
20.0061	2	1	1
24.006	2	1	1
29.006	2	1	1
36.0059	2	1	1
40.0059	2	1	1
45.0058	2	1	1
51.0057	2	1	1
63.0056	2	1	1
70.0055	2	1	1
76.0055	2	1	1
82.0054	2	1	1
89.0054	2	1	1
93.0053	2	1	1
103.0052	2	1	1
108.0052	2	1	1
115.0051	2	1	1
120.0055	2	2	1
126.0051	2	2	1
133.005	2	2	1
137.005	2	2	1
141.0049	2	2	1
146.0048	2	2	1
158.0047	2	2	1
165.0046	2	2	1
170.0045	20	3	0
190.0044	2	2	1
194.0043	2	2	1
200.0043	2	2	1
207.0042	2	2	1
213.0042	2	2	1
220.0041	2	2	1
225.004	2	2	1
235.0039	2	2	1
240.0038	2	1	1
246.0038	2	1	1
257.0037	2	1	1
264.0036	2	1	1
270.0035	2	1	1
277.0034	2	1	1
281.0034	2	1	1
285.0034	2	1	1
290.0034	2	2	1
295.0033	2	2	1
302.0032	2	2	1
306.0032	2	2	1
312.0031	2	2	1
317.0031	2	2	1
323.003	2	2	1
333.0029	2	2	1
340.0028	20	3	0
