onset	duration	trial_type	correct
0.0223	20	3	0
20.0026	2	2	1
25.0022	2	2	1
32.0022	2	2	1
39.0021	2	2	1
45.0021	2	2	1
57.002	2	2	1
62.002	2	2	1
66.0019	2	2	0
70.0019	2	2	1
74.0019	2	2	1
85.0018	2	2	1
92.0018	2	2	1
98.0017	2	2	1
105.0017	2	2	1
109.0017	2	2	1
115.0016	2	2	1
119.9996	2	1	1
125.0015	2	1	1
132.0015	2	1	1
139.0014	2	1	1
145.0014	2	1	1
155.0013	2	1	1
160.0013	2	1	1
164.0012	2	1	1
170.0012	20	3	0
190.0011	2	2	1
195.0011	2	2	1
202.0011	2	2	1
206.001	2	2	1
212.001	2	2	1
219.0009	2	2	1
231.0008	2	2	1
235.0008	2	2	1
240.0007	2	1	1
247.0007	2	1	1
251.0006	2	1	1
263.0106	2	1	1
268.0105	2	1	1
272.0105	2	1	1
279.0105	2	1	1
284.0104	2	1	1
290.0104	2	1	1
294.0103	2	1	1
299.0103	2	1	1
305.0103	2	1	1
311.0102	2	1	1
316.0102	2	1	0
320.0102	2	1	1
333.0101	2	1	1
340.01	20	3	0
