onset	duration	trial_type	correct
0.0289	20	3	0
20.0087	2	1	0
24.0087	2	1	1
29.0087	2	1	0
36.0086	2	1	1
40.0086	2	1	0
45.0086	2	1	1
51.0085	2	1	1
63.0085	2	1	1
70.0084	2	1	1
76.0084	2	1	0
82.0083	2	1	1
89.0083	2	1	1
93.0083	2	1	1
103.0082	2	1	1
108.0082	2	1	1
115.0081	2	1	1
120.0085	2	2	1
126.0081	2	2	1
133.008	2	2	1
137.008	2	2	1
141.008	2	2	1
146.008	2	2	1
158.0079	2	2	0
165.0078	2	2	1
170.0077	20	3	0
190.0077	2	2	0
194.0076	2	2	1
200.0076	2	2	1
207.0075	2	2	0
213.0075	2	2	0
220.0075	2	2	1
225.0074	2	2	1
235.0074	2	2	1
240.0073	2	1	1
246.0072	2	1	1
257.0072	2	1	1
264.0071	2	1	1
270.0071	2	1	1
277.007	2	1	1
281.007	2	1	0
285.007	2	1	0
290.007	2	2	1
295.0069	2	2	1
302.0069	2	2	1
306.0069	2	2	1
312.0068	2	2	0
317.0068	2	2	1
323.0068	2	2	1
333.0067	2	2	1
340.0066	20	3	0
