onset	duration	trial_type	correct
0.027	20	3	0
20.0072	2	2	0
25.0068	2	2	1
32.0067	2	2	0
39.0067	2	2	1
45.0066	2	2	1
57.0065	2	2	0
62.0064	2	2	1
66.0064	2	2	0
70.0063	2	2	0
74.0063	2	2	1
85.0062	2	2	1
92.0061	2	2	1
98.0061	2	2	0
105.006	2	2	0
109.0059	2	2	1
115.0059	2	2	1
120.0058	2	1	1
125.0057	2	1	1
132.0057	2	1	1
139.0056	2	1	0
145.0055	2	1	1
155.0054	2	1	0
160.0054	2	1	1
164.0053	2	1	1
170.0053	20	3	0
190.0051	2	2	0
195.0051	2	2	0
202.005	2	2	1
206.0049	2	2	1
212.0049	2	2	0
219.0048	2	2	0
231.0047	2	2	0
235.0046	2	2	1
240.0045	2	1	0
247.0045	2	1	0
251.0044	2	1	0
263.0043	2	1	1
268.0043	2	1	1
272.0042	2	1	0
279.0041	2	1	1
284.0041	2	1	0
290.004	2	1	1
294.004	2	1	1
299.0039	2	1	1
305.0039	2	1	1
311.0038	2	1	1
316.0038	2	1	1
320.0037	2	1	1
333.0036	2	1	0
340.0035	20	3	0
