onset	duration	trial_type	correct
0.0208	20	3	0
19.9997	2	1	0
27.0107	2	1	1
33.0106	2	1	1
38.0106	2	1	1
42.0106	2	1	1
48.0105	2	1	0
61.0104	2	1	0
65.0104	2	1	0
70.0108	2	2	1
77.0104	2	2	1
83.0103	2	2	0
87.0103	2	2	1
94.0103	2	2	0
98.0102	2	2	0
110.0102	2	2	1
115.0101	2	2	0
120.0101	2	2	0
125.0101	2	2	1
131.01	2	2	0
138.01	2	2	0
149.0099	2	2	1
153.0099	2	2	0
160.0098	2	2	0
166.0098	2	2	0
170.0097	20	3	0
190.0096	2	1	0
197.0095	2	1	1
202.0095	2	1	1
212.0094	2	1	1
219.0094	2	1	0
223.0094	2	1	0
229.0093	2	1	0
234.0093	2	1	1
240.0093	2	2	1
247.0092	2	2	1
251.0092	2	2	0
258.0092	2	2	0
268.0091	2	2	1
273.0091	2	2	0
279.009	2	2	1
284.009	2	2	1
290.0089	2	1	0
297.0089	2	1	1
303.0088	2	1	1
309.0088	2	1	1
320.0087	2	1	1
324.0087	2	1	1
329.0086	2	1	1
336.0086	2	1	0
340.0086	20	3	0
