onset	duration	trial_type	correct
0.0265	20	3	0
20.0063	2	1	0
24.0063	2	1	1
29.0062	2	1	1
36.0061	2	1	1
40.0061	2	1	1
45.0061	2	1	1
51.006	2	1	1
63.0059	2	1	1
70.0058	2	1	1
76.0058	2	1	1
82.0057	2	1	1
89.0056	2	1	1
93.0056	2	1	1
103.0055	2	1	1
108.0055	2	1	0
115.0054	2	1	0
120.0058	2	2	1
126.0053	2	2	1
133.0053	2	2	1
137.0052	2	2	1
141.0052	2	2	1
146.0051	2	2	1
158.005	2	2	1
165.005	2	2	1
170.0048	20	3	0
190.0047	2	2	1
194.0047	2	2	1
200.0046	2	2	0
207.0045	2	2	1
213.0045	2	2	0
220.0044	2	2	1
225.0044	2	2	0
235.0043	2	2	1
240.0042	2	1	0
246.0041	2	1	0
257.004	2	1	1
264.0039	2	1	1
270.0039	2	1	1
277.0038	2	1	1
281.0038	2	1	1
285.0037	2	1	1
290.0037	2	2	1
295.0037	2	2	1
302.0036	2	2	1
306.0036	2	2	1
312.0035	2	2	1
317.0035	2	2	1
323.0034	2	2	1
333.0033	2	2	1
340.0032	20	3	0
