onset	duration	trial_type	correct
0.023	20	3	0
20.0028	2	1	1
27.0028	2	1	1
33.0027	2	1	1
38.0027	2	1	1
42.0026	2	1	1
48.0026	2	1	1
61.0024	2	1	1
65.0024	2	1	1
70.0028	2	2	1
77.0023	2	2	1
83.0023	2	2	1
87.0022	2	2	1
94.0022	2	2	1
98.0021	2	2	1
110.002	2	2	1
115.002	2	2	1
120.002	2	2	1
125.0019	2	2	1
131.0018	2	2	1
138.0017	2	2	1
149.0016	2	2	1
153.0016	2	2	1
160.0015	2	2	1
166.0015	2	2	1
170.0014	20	3	0
190.0012	2	1	1
197.0011	2	1	1
202.0011	2	1	1
212.001	2	1	1
219.0009	2	1	1
223.0009	2	1	1
229.0008	2	1	1
234.0008	2	1	1
240.0108	2	2	1
247.0107	2	2	1
251.0107	2	2	0
258.0106	2	2	1
268.0105	2	2	1
273.0104	2	2	1
279.0104	2	2	1
284.0103	2	2	1
290.0102	2	1	1
297.0102	2	1	1
303.0101	2	1	1
309.01	2	1	1
320.0099	2	1	1
324.0099	2	1	1
329.0098	2	1	1
336.0098	2	1	1
340.0097	20	3	0
