onset	duration	trial_type	correct
0.0209	20	3	0
19.9997	2	1	0
24.0008	2	1	1
29.0008	2	1	1
36.0008	2	1	1
40.0008	2	1	1
45.0008	2	1	1
51.0007	2	1	1
63.0007	2	1	1
70.0007	2	1	1
76.0007	2	1	1
82.0006	2	1	1
89.0006	2	1	1
93.0006	2	1	1
103.0106	2	1	1
108.0106	2	1	1
115.0105	2	1	1
120.0109	2	2	1
126.0106	2	2	1
133.0105	2	2	1
137.0105	2	2	1
141.0105	2	2	1
146.0105	2	2	1
158.0104	2	2	1
165.0104	2	2	1
170.0104	20	3	0
190.0103	2	2	1
194.0103	2	2	1
200.0103	2	2	1
207.0103	2	2	1
213.0103	2	2	0
220.0103	2	2	1
225.0102	2	2	1
235.0102	2	2	1
240.0101	2	1	1
246.0101	2	1	1
257.0101	2	1	1
264.0101	2	1	1
270.01	2	1	0
277.01	2	1	1
281.01	2	1	1
285.01	2	1	1
290.01	2	2	1
295.01	2	2	1
302.01	2	2	1
306.01	2	2	1
312.01	2	2	1
317.0099	2	2	1
323.0099	2	2	1
333.0099	2	2	1
340.0098	20	3	0
