onset	duration	trial_type	correct
0.0242	20	3	0
20.004	2	1	1
27.0039	2	1	1
33.0038	2	1	1
38.0038	2	1	1
42.0038	2	1	1
48.0037	2	1	1
61.0036	2	1	0
65.0035	2	1	0
70.0039	2	2	1
77.0035	2	2	1
83.0034	2	2	1
87.0034	2	2	1
94.0033	2	2	0
98.0033	2	2	1
110.0032	2	2	1
115.0031	2	2	0
120.0031	2	2	0
125.003	2	2	1
131.003	2	2	1
138.0029	2	2	0
149.0028	2	2	0
153.0027	2	2	0
160.0027	2	2	1
166.0026	2	2	0
170.0025	20	3	0
190.0023	2	1	1
197.0023	2	1	1
202.0022	2	1	1
212.0021	2	1	1
219.0021	2	1	1
223.002	2	1	0
229.002	2	1	1
234.0019	2	1	1
240.0019	2	2	1
247.0018	2	2	1
251.0018	2	2	1
258.0017	2	2	1
268.0016	2	2	1
273.0016	2	2	1
279.0015	2	2	1
284.0015	2	2	0
290.0014	2	1	0
297.0013	2	1	1
303.0012	2	1	1
309.0012	2	1	0
320.0011	2	1	0
324.001	2	1	1
329.001	2	1	0
336.0009	2	1	0
340.0009	20	3	0
