onset	duration	trial_type	correct
0.0279	20	3	0
20.0079	2	1	1
24.0079	2	1	1
29.0079	2	1	1
36.0079	2	1	1
40.0079	2	1	1
45.0079	2	1	1
51.0079	2	1	1
63.0079	2	1	1
70.0079	2	1	1
76.0079	2	1	1
82.0079	2	1	1
89.008	2	1	1
93.008	2	1	1
103.008	2	1	1
108.008	2	1	0
115.008	2	1	1
120.0084	2	2	0
126.0081	2	2	1
133.0081	2	2	1
137.0081	2	2	1
141.0081	2	2	1
146.0081	2	2	1
158.0081	2	2	1
165.0081	2	2	1
170.0081	20	3	0
190.0081	2	2	1
194.0081	2	2	1
200.0081	2	2	1
207.0082	2	2	0
213.0082	2	2	0
220.0082	2	2	1
225.0082	2	2	0
235.0082	2	2	1
240.0081	2	1	1
246.0081	2	1	1
257.0082	2	1	1
264.0082	2	1	1
270.0082	2	1	1
277.0082	2	1	1
281.0082	2	1	1
285.0082	2	1	1
290.0083	2	2	1
295.0082	2	2	1
302.0083	2	2	1
306.0083	2	2	1
312.0083	2	2	1
317.0083	2	2	1
323.0083	2	2	1
333.0083	2	2	1
340.0082	20	3	0
