onset	duration	trial_type	correct
0.0265	20	3	0
20.0065	2	1	1
27.0065	2	1	1
33.0065	2	1	1
38.0065	2	1	1
42.0065	2	1	1
48.0065	2	1	1
61.0065	2	1	1
65.0065	2	1	1
70.007	2	2	0
77.0066	2	2	0
83.0066	2	2	0
87.0066	2	2	0
94.0066	2	2	0
98.0066	2	2	0
110.0066	2	2	0
115.0066	2	2	0
120.0066	2	2	0
125.0066	2	2	0
131.0066	2	2	0
138.0067	2	2	0
149.0067	2	2	0
153.0067	2	2	0
160.0067	2	2	0
166.0067	2	2	0
170.0066	20	3	0
190.0066	2	1	1
197.0067	2	1	1
202.0067	2	1	1
212.0067	2	1	1
219.0067	2	1	1
223.0067	2	1	1
229.0067	2	1	1
234.0067	2	1	0
240.0067	2	2	0
247.0069	2	2	0
251.0069	2	2	0
258.0068	2	2	0
268.0068	2	2	0
273.0068	2	2	0
279.0068	2	2	0
284.0068	2	2	0
290.0067	2	1	1
297.0067	2	1	1
303.0067	2	1	1
309.0068	2	1	1
320.0068	2	1	1
324.0068	2	1	1
329.0068	2	1	1
336.0068	2	1	1
340.0068	20	3	0
