onset	duration	trial_type	correct
0.0274	20	3	0
20.0077	2	2	0
25.0072	2	2	1
32.0072	2	2	1
39.0071	2	2	1
45.007	2	2	1
57.007	2	2	0
62.0069	2	2	0
66.0069	2	2	1
70.0068	2	2	0
74.0068	2	2	1
85.0067	2	2	1
92.0066	2	2	0
98.0065	2	2	0
105.0065	2	2	0
109.0064	2	2	1
115.0064	2	2	1
120.0063	2	1	1
125.0062	2	1	1
132.0062	2	1	0
139.0061	2	1	0
145.006	2	1	1
155.0059	2	1	1
160.0059	2	1	1
164.0059	2	1	1
170.0058	20	3	0
190.0056	2	2	1
195.0056	2	2	1
202.0055	2	2	1
206.0055	2	2	0
212.0054	2	2	1
219.0054	2	2	0
231.0053	2	2	0
235.0052	2	2	0
240.0051	2	1	0
247.0051	2	1	0
251.005	2	1	0
263.0049	2	1	1
268.0049	2	1	0
272.0048	2	1	1
279.0047	2	1	1
284.0046	2	1	0
290.0046	2	1	1
294.0046	2	1	0
299.0046	2	1	1
305.0045	2	1	1
311.0044	2	1	1
316.0044	2	1	1
320.0044	2	1	0
333.0042	2	1	1
340.0042	20	3	0
