onset	duration	trial_type	correct
0.028	20	3	0
20.0078	2	1	1
27.0077	2	1	1
33.0076	2	1	0
38.0076	2	1	1
42.0075	2	1	1
48.0075	2	1	0
61.0073	2	1	1
65.0073	2	1	0
70.0077	2	2	1
77.0072	2	2	1
83.0072	2	2	1
87.0071	2	2	0
94.0071	2	2	1
98.007	2	2	0
110.0069	2	2	0
115.0068	2	2	1
120.0068	2	2	1
125.0067	2	2	1
131.0067	2	2	1
138.0066	2	2	1
149.0065	2	2	1
153.0065	2	2	0
160.0064	2	2	1
166.0063	2	2	0
170.0062	20	3	0
190.006	2	1	0
197.006	2	1	1
202.0059	2	1	1
212.0058	2	1	1
219.0057	2	1	1
223.0057	2	1	1
229.0056	2	1	0
234.0056	2	1	1
240.0057	2	2	1
247.0056	2	2	1
251.0056	2	2	1
258.0055	2	2	1
268.0053	2	2	1
273.0052	2	2	1
279.0052	2	2	0
284.0052	2	2	0
290.005	2	1	0
297.0049	2	1	1
303.0049	2	1	1
309.0048	2	1	0
320.0047	2	1	1
324.0047	2	1	1
329.0046	2	1	0
336.0045	2	1	0
340.0045	20	3	0
