onset	duration	trial_type	correct
0.0261	20	3	0
20.0063	2	2	1
25.0059	2	2	1
32.0058	2	2	1
39.0058	2	2	1
45.0057	2	2	1
57.0056	2	2	1
62.0055	2	2	1
66.0055	2	2	1
70.0054	2	2	1
74.0054	2	2	1
85.0053	2	2	1
92.0052	2	2	1
98.0051	2	2	1
105.0051	2	2	1
109.005	2	2	1
115.005	2	2	1
120.0049	2	1	1
125.0048	2	1	1
132.0048	2	1	1
139.0047	2	1	1
145.0046	2	1	1
155.0045	2	1	1
160.0045	2	1	1
164.0044	2	1	1
170.0044	20	3	0
190.0042	2	2	1
195.0041	2	2	1
202.0041	2	2	1
206.004	2	2	1
212.004	2	2	1
219.0039	2	2	1
231.0038	2	2	1
235.0037	2	2	1
240.0036	2	1	1
247.0036	2	1	1
251.0035	2	1	1
263.0034	2	1	1
268.0033	2	1	1
272.0033	2	1	1
279.0032	2	1	1
284.0032	2	1	1
290.0031	2	1	1
294.0031	2	1	1
299.003	2	1	1
305.003	2	1	1
311.0029	2	1	1
316.0028	2	1	1
320.0028	2	1	1
333.0027	2	1	1
340.0026	20	3	0
