onset	duration	trial_type	correct
0.0276	20	3	0
20.0074	2	1	1
24.0073	2	1	1
29.0073	2	1	1
36.0072	2	1	1
40.0072	2	1	1
45.0071	2	1	1
51.0071	2	1	1
63.0069	2	1	1
70.0069	2	1	1
76.0068	2	1	1
82.0067	2	1	1
89.0067	2	1	0
93.0066	2	1	1
103.0065	2	1	1
108.0065	2	1	1
115.0064	2	1	1
120.0067	2	2	1
126.0063	2	2	1
133.0063	2	2	1
137.0062	2	2	1
141.0062	2	2	1
146.0061	2	2	1
158.006	2	2	1
165.0059	2	2	1
170.0058	20	3	0
190.0057	2	2	1
194.0056	2	2	1
200.0056	2	2	1
207.0055	2	2	1
213.0054	2	2	1
220.0054	2	2	1
225.0053	2	2	1
235.0052	2	2	1
240.0051	2	1	1
246.005	2	1	1
257.0049	2	1	1
264.0048	2	1	1
270.0048	2	1	1
277.0046	2	1	1
281.0046	2	1	1
285.0046	2	1	1
290.0046	2	2	1
295.0046	2	2	1
302.0045	2	2	1
306.0045	2	2	0
312.0044	2	2	1
317.0043	2	2	1
323.0043	2	2	1
333.0042	2	2	1
340.0041	20	3	0
