onset	duration	trial_type	correct
0.0209	20	3	0
19.9996	2	1	1
27.0008	2	1	1
33.0007	2	1	0
38.0007	2	1	1
42.0008	2	1	1
48.0007	2	1	0
61.0007	2	1	1
65.0007	2	1	0
70.0011	2	2	1
77.0007	2	2	1
83.0007	2	2	1
87.0007	2	2	0
94.0007	2	2	0
98.0007	2	2	0
110.0006	2	2	1
115.0106	2	2	1
120.0006	2	2	0
125.0106	2	2	1
131.0106	2	2	1
138.0106	2	2	0
149.0105	2	2	0
153.0105	2	2	0
160.0105	2	2	0
166.0105	2	2	0
170.0104	20	3	0
190.0104	2	1	1
197.0104	2	1	1
202.0104	2	1	1
212.0103	2	1	1
219.0103	2	1	0
223.0103	2	1	0
229.0103	2	1	0
234.0103	2	1	1
240.0103	2	2	1
247.0103	2	2	1
251.0103	2	2	1
258.0103	2	2	1
268.0103	2	2	1
273.0102	2	2	0
279.0102	2	2	0
284.0102	2	2	0
290.0101	2	1	0
297.0101	2	1	1
303.0101	2	1	1
309.0101	2	1	1
320.0101	2	1	0
324.0101	2	1	1
329.01	2	1	1
336.01	2	1	0
340.01	20	3	0
