onset	duration	trial_type	correct
0.0247	20	3	0
20.0046	2	1	1
27.0046	2	1	1
33.0046	2	1	1
38.0046	2	1	1
42.0046	2	1	1
48.0046	2	1	1
61.0045	2	1	1
65.0045	2	1	1
70.0049	2	2	1
77.0045	2	2	1
83.0045	2	2	1
87.0045	2	2	1
94.0045	2	2	1
98.0045	2	2	1
110.0044	2	2	1
115.0044	2	2	1
120.0044	2	2	1
125.0044	2	2	1
131.0044	2	2	1
138.0044	2	2	1
149.0043	2	2	1
153.0043	2	2	1
160.0043	2	2	1
166.0043	2	2	1
170.0042	20	3	0
190.0042	2	1	1
197.0042	2	1	1
202.0042	2	1	1
212.0041	2	1	1
219.0041	2	1	0
223.0041	2	1	1
229.0041	2	1	1
234.0041	2	1	1
240.0041	2	2	1
247.0041	2	2	1
251.0041	2	2	1
258.0041	2	2	1
268.004	2	2	1
273.004	2	2	1
279.004	2	2	1
284.004	2	2	1
290.0039	2	1	1
297.0039	2	1	1
303.0039	2	1	1
309.0039	2	1	1
320.0039	2	1	1
324.0038	2	1	0
329.0038	2	1	1
336.0038	2	1	1
340.0038	20	3	0
