onset	duration	trial_type	correct
0.0298	20	3	0
20.0101	2	2	0
25.0096	2	2	1
32.0095	2	2	1
39.0094	2	2	1
45.0094	2	2	0
57.0092	2	2	1
62.0092	2	2	1
66.0092	2	2	0
70.0091	2	2	1
74.0091	2	2	1
85.009	2	2	1
92.0089	2	2	1
98.0088	2	2	0
105.0088	2	2	0
109.0087	2	2	0
115.0087	2	2	1
120.0085	2	1	1
125.0085	2	1	1
132.0084	2	1	0
139.0084	2	1	0
145.0083	2	1	1
155.0082	2	1	0
160.0081	2	1	1
164.0081	2	1	1
170.008	20	3	0
190.0079	2	2	0
195.0078	2	2	1
202.0078	2	2	0
206.0077	2	2	1
212.0076	2	2	1
219.0076	2	2	0
231.0075	2	2	0
235.0074	2	2	1
240.0073	2	1	1
247.0072	2	1	0
251.0072	2	1	0
263.0071	2	1	0
268.007	2	1	1
272.007	2	1	1
279.0069	2	1	1
284.0069	2	1	0
290.0068	2	1	1
294.0068	2	1	0
299.0067	2	1	1
305.0066	2	1	1
311.0066	2	1	1
316.0065	2	1	0
320.0065	2	1	1
333.0063	2	1	1
340.0063	20	3	0
