onset	duration	trial_type	correct
0.0282	20	3	0
20.0085	2	2	1
25.0082	2	2	1
32.0081	2	2	1
39.0081	2	2	1
45.0081	2	2	1
57.0081	2	2	1
62.0081	2	2	1
66.0081	2	2	0
70.0081	2	2	1
74.008	2	2	1
85.008	2	2	1
92.008	2	2	1
98.008	2	2	1
105.008	2	2	1
109.0079	2	2	0
115.0079	2	2	1
120.0079	2	1	1
125.0079	2	1	1
132.0078	2	1	1
139.0078	2	1	1
145.0078	2	1	1
155.0078	2	1	0
160.0077	2	1	1
164.0078	2	1	1
170.0077	20	3	0
190.0077	2	2	0
195.0077	2	2	1
202.0077	2	2	1
206.0077	2	2	1
212.0077	2	2	1
219.0077	2	2	1
231.0076	2	2	1
235.0076	2	2	1
240.0076	2	1	1
247.0075	2	1	1
251.0075	2	1	0
263.0075	2	1	1
268.0075	2	1	1
272.0075	2	1	1
279.0075	2	1	0
284.0074	2	1	1
290.0074	2	1	1
294.0074	2	1	1
299.0074	2	1	1
305.0074	2	1	1
311.0074	2	1	1
316.0074	2	1	1
320.0074	2	1	1
333.0073	2	1	1
340.0073	20	3	0
