onset	duration	trial_type	correct
0.0282	20	3	0
20.0086	2	2	1
25.0082	2	2	1
32.0082	2	2	1
39.0082	2	2	1
45.0082	2	2	1
57.0082	2	2	1
62.0081	2	2	1
66.0081	2	2	1
70.0081	2	2	1
74.0081	2	2	1
85.0081	2	2	1
92.0081	2	2	1
98.0081	2	2	0
105.008	2	2	1
109.008	2	2	1
115.008	2	2	1
120.008	2	1	1
125.0079	2	1	1
132.0079	2	1	1
139.0079	2	1	1
145.0079	2	1	1
155.0079	2	1	1
160.0079	2	1	1
164.0078	2	1	1
170.0078	20	3	0
190.0078	2	2	1
195.0078	2	2	1
202.0078	2	2	1
206.0078	2	2	1
212.0078	2	2	1
219.0078	2	2	1
231.0077	2	2	1
235.0077	2	2	1
240.0077	2	1	1
247.0076	2	1	1
251.0076	2	1	1
263.0076	2	1	1
268.0076	2	1	1
272.0076	2	1	1
279.0076	2	1	1
284.0076	2	1	1
290.0075	2	1	1
294.0075	2	1	1
299.0075	2	1	1
305.0075	2	1	1
311.0073	2	1	1
316.0075	2	1	0
320.0075	2	1	1
333.0074	2	1	1
340.0074	20	3	0
