onset	duration	trial_type	correct
0.0283	20	3	0
20.0082	2	1	0
24.0082	2	1	1
29.0082	2	1	0
36.0082	2	1	1
40.0082	2	1	1
45.0082	2	1	1
51.0081	2	1	1
63.0081	2	1	1
70.0081	2	1	1
76.0081	2	1	0
82.0081	2	1	0
89.008	2	1	1
93.008	2	1	1
103.008	2	1	0
108.008	2	1	1
115.008	2	1	1
120.0084	2	2	0
126.008	2	2	1
133.008	2	2	0
137.008	2	2	1
141.008	2	2	1
146.0079	2	2	1
158.0079	2	2	1
165.0079	2	2	1
170.0078	20	3	0
190.0078	2	2	0
194.0078	2	2	0
200.0078	2	2	0
207.0078	2	2	0
213.0078	2	2	0
220.0078	2	2	1
225.0077	2	2	0
235.0077	2	2	1
240.0077	2	1	1
246.0076	2	1	1
257.0076	2	1	1
264.0076	2	1	0
270.0076	2	1	1
277.0076	2	1	1
281.0075	2	1	0
285.0075	2	1	0
290.0076	2	2	0
295.0076	2	2	1
302.0075	2	2	1
306.0075	2	2	0
312.0075	2	2	0
317.0075	2	2	1
323.0075	2	2	1
333.0075	2	2	1
340.0074	20	3	0
