onset	duration	trial_type	correct
0.0227	20	3	0
20.0126	2	1	1
27.0026	2	1	1
33.0026	2	1	1
38.0026	2	1	1
42.0026	2	1	1
48.0025	2	1	0
61.0025	2	1	1
65.0025	2	1	0
70.0029	2	2	1
77.0025	2	2	1
83.0025	2	2	1
87.0025	2	2	0
94.0025	2	2	0
98.0025	2	2	0
110.0024	2	2	0
115.0024	2	2	0
120.0024	2	2	0
125.0024	2	2	0
131.0024	2	2	1
138.0024	2	2	0
149.0023	2	2	1
153.0023	2	2	0
160.0023	2	2	0
166.0023	2	2	1
170.0022	20	3	0
190.0022	2	1	1
197.0022	2	1	0
202.0022	2	1	1
212.0021	2	1	1
219.0021	2	1	1
223.0021	2	1	1
229.0021	2	1	0
234.0021	2	1	1
240.0021	2	2	0
247.0021	2	2	0
251.0021	2	2	1
258.0021	2	2	1
268.002	2	2	1
273.002	2	2	1
279.002	2	2	0
284.002	2	2	0
290.0019	2	1	0
297.0019	2	1	1
303.0019	2	1	1
309.0019	2	1	1
320.0019	2	1	0
324.0018	2	1	1
329.0018	2	1	0
336.0018	2	1	0
340.0018	20	3	0
