onset	duration	trial_type	correct
0.0289	20	3	0
20.0092	2	2	1
25.0088	2	2	1
32.0088	2	2	1
39.0087	2	2	1
45.0087	2	2	1
57.0086	2	2	1
62.0086	2	2	1
66.0086	2	2	0
70.0085	2	2	1
74.0085	2	2	1
85.0085	2	2	1
92.0084	2	2	1
98.0084	2	2	0
105.0083	2	2	0
109.0083	2	2	1
115.0083	2	2	1
120.0082	2	1	1
125.0082	2	1	1
132.0081	2	1	1
139.0081	2	1	1
145.0081	2	1	1
155.008	2	1	1
160.008	2	1	0
164.0079	2	1	1
170.0079	20	3	0
190.0078	2	2	0
195.0078	2	2	1
202.0078	2	2	0
206.0077	2	2	1
212.0077	2	2	0
219.0077	2	2	0
231.0076	2	2	0
235.0076	2	2	1
240.0075	2	1	0
247.0074	2	1	1
251.0074	2	1	0
263.0074	2	1	0
268.0073	2	1	1
272.0073	2	1	1
279.0073	2	1	1
284.0072	2	1	0
290.0072	2	1	1
294.0072	2	1	1
299.0071	2	1	1
305.0071	2	1	1
311.0071	2	1	1
316.007	2	1	1
320.007	2	1	0
333.0069	2	1	1
340.0069	20	3	0
