onset	duration	trial_type	correct
0.0231	20	3	0
20.0172	2	2	1
25.003	2	2	1
32.0029	2	2	1
39.0029	2	2	0
45.0028	2	2	0
57.0028	2	2	1
62.0027	2	2	1
66.0027	2	2	0
70.0027	2	2	1
74.0026	2	2	1
85.0026	2	2	1
92.0025	2	2	1
98.0025	2	2	0
105.0024	2	2	0
109.0024	2	2	1
115.0024	2	2	1
119.9996	2	1	1
125.0022	2	1	1
132.0022	2	1	1
139.0022	2	1	0
145.0021	2	1	0
155.002	2	1	1
160.002	2	1	1
164.002	2	1	1
170.0019	20	3	0
190.0019	2	2	0
195.0018	2	2	1
202.0018	2	2	0
206.0018	2	2	1
212.0017	2	2	0
219.0017	2	2	0
231.0016	2	2	1
235.0016	2	2	1
240.0015	2	1	0
247.0014	2	1	0
251.0014	2	1	0
263.0013	2	1	0
268.0013	2	1	1
272.0013	2	1	1
279.0012	2	1	1
284.0012	2	1	0
290.0011	2	1	1
294.0011	2	1	1
299.0011	2	1	1
305.001	2	1	1
311.001	2	1	1
316.001	2	1	1
320.0009	2	1	1
333.0008	2	1	1
340.0008	20	3	0
