onset	duration	trial_type	correct
0.0233	20	3	0
20.0036	2	2	0
25.0032	2	2	1
32.0032	2	2	1
39.0031	2	2	1
45.0031	2	2	1
57.003	2	2	1
62.003	2	2	0
66.003	2	2	0
70.0029	2	2	1
74.0029	2	2	0
85.0029	2	2	1
92.0028	2	2	0
98.0028	2	2	0
105.0027	2	2	0
109.0027	2	2	1
115.0027	2	2	1
120.0026	2	1	1
125.0026	2	1	1
132.0025	2	1	1
139.0024	2	1	0
145.0024	2	1	1
155.0024	2	1	1
160.0023	2	1	1
164.0023	2	1	1
170.0023	20	3	0
190.0022	2	2	0
195.0022	2	2	1
202.0021	2	2	0
206.0021	2	2	1
212.0021	2	2	0
219.002	2	2	0
231.002	2	2	0
235.0019	2	2	1
240.0019	2	1	0
247.0018	2	1	0
251.0018	2	1	0
263.0017	2	1	1
268.0017	2	1	1
272.0017	2	1	1
279.0016	2	1	1
284.0016	2	1	0
290.0015	2	1	1
294.0015	2	1	1
299.0015	2	1	1
305.0015	2	1	1
311.0014	2	1	1
316.0014	2	1	0
320.0014	2	1	1
333.0013	2	1	1
340.0012	20	3	0
