onset	duration	trial_type	correct
0.029	20	3	0
20.0089	2	1	0
24.0089	2	1	1
29.0089	2	1	1
36.0089	2	1	1
40.0089	2	1	0
45.0089	2	1	1
51.0089	2	1	1
63.0088	2	1	1
70.0088	2	1	1
76.0088	2	1	1
82.0088	2	1	1
89.0087	2	1	1
93.0087	2	1	1
103.0087	2	1	1
108.0087	2	1	1
115.0087	2	1	1
120.0091	2	2	0
126.0087	2	2	0
133.0086	2	2	1
137.0086	2	2	1
141.0086	2	2	1
146.0086	2	2	1
158.0086	2	2	0
165.0086	2	2	1
170.0085	20	3	0
190.0085	2	2	0
194.0085	2	2	1
200.0084	2	2	0
207.0084	2	2	1
213.0084	2	2	0
220.0084	2	2	0
225.0084	2	2	1
235.0083	2	2	1
240.0083	2	1	1
246.0082	2	1	1
257.0082	2	1	1
264.0082	2	1	1
270.0082	2	1	1
277.0082	2	1	1
281.0081	2	1	0
285.0081	2	1	1
290.0082	2	2	0
295.0081	2	2	0
302.0081	2	2	1
306.0081	2	2	1
312.0081	2	2	0
317.0081	2	2	1
323.0081	2	2	1
333.008	2	2	1
340.0079	20	3	0
