onset	duration	trial_type	correct
0.0304	20	3	0
20.0109	2	2	0
25.0104	2	2	1
32.0104	2	2	1
39.0104	2	2	0
45.0104	2	2	0
57.0103	2	2	1
62.0103	2	2	1
66.0103	2	2	0
70.0103	2	2	1
74.0103	2	2	1
85.0103	2	2	0
92.0103	2	2	1
98.0102	2	2	1
105.0102	2	2	0
109.0102	2	2	0
115.0102	2	2	1
120.0101	2	1	1
125.0101	2	1	1
132.0101	2	1	1
139.0101	2	1	1
145.0101	2	1	1
155.0101	2	1	1
160.01	2	1	0
164.01	2	1	1
170.01	20	3	0
190.01	2	2	1
195.01	2	2	1
202.01	2	2	0
206.01	2	2	1
212.01	2	2	0
219.0099	2	2	0
231.0099	2	2	1
235.0099	2	2	1
240.0098	2	1	0
247.0098	2	1	0
251.0098	2	1	0
263.0098	2	1	0
268.0098	2	1	1
272.0098	2	1	1
279.0097	2	1	1
284.0097	2	1	1
290.0097	2	1	1
294.0097	2	1	1
299.0097	2	1	1
305.0097	2	1	1
311.0097	2	1	1
316.0097	2	1	1
320.0096	2	1	1
333.0096	2	1	1
340.0096	20	3	0
