onset	duration	trial_type	correct
0.0233	20	3	0
20.0036	2	2	1
25.0032	2	2	1
32.0032	2	2	1
39.0032	2	2	1
45.0032	2	2	1
57.0032	2	2	1
62.0032	2	2	1
66.0031	2	2	1
70.0031	2	2	0
74.0031	2	2	1
85.0031	2	2	1
92.0031	2	2	1
98.0031	2	2	1
105.003	2	2	1
109.003	2	2	1
115.003	2	2	1
120.003	2	1	1
125.0029	2	1	1
132.0029	2	1	0
139.0029	2	1	1
145.0029	2	1	1
155.0029	2	1	1
160.0029	2	1	1
164.0028	2	1	1
170.0028	20	3	0
190.0028	2	2	1
195.0028	2	2	1
202.0028	2	2	1
206.0028	2	2	1
212.0028	2	2	0
219.0027	2	2	0
231.0027	2	2	1
235.0027	2	2	1
240.0026	2	1	1
247.0026	2	1	1
251.0026	2	1	1
263.0026	2	1	1
268.0026	2	1	1
272.0026	2	1	1
279.0025	2	1	1
284.0025	2	1	1
290.0025	2	1	1
294.0025	2	1	1
299.0025	2	1	1
305.0025	2	1	1
311.0024	2	1	1
316.0024	2	1	1
320.0024	2	1	1
333.0024	2	1	1
340.0024	20	3	0
