onset	duration	trial_type	correct
0.0234	20	3	0
20.0037	2	2	0
25.0033	2	2	1
32.0033	2	2	1
39.0032	2	2	1
45.0032	2	2	1
57.0031	2	2	1
62.0031	2	2	1
66.0031	2	2	1
70.0031	2	2	1
74.003	2	2	1
85.003	2	2	1
92.0029	2	2	1
98.0029	2	2	1
105.0028	2	2	1
109.0028	2	2	0
115.0028	2	2	1
120.0027	2	1	1
125.0027	2	1	1
132.0026	2	1	0
139.0026	2	1	1
145.0026	2	1	1
155.0025	2	1	1
160.0025	2	1	0
164.0024	2	1	0
170.0024	20	3	0
190.0023	2	2	1
195.0023	2	2	1
202.0023	2	2	1
206.0022	2	2	1
212.0022	2	2	1
219.0022	2	2	1
231.0021	2	2	1
235.0021	2	2	1
240.002	2	1	1
247.002	2	1	1
251.0019	2	1	1
263.0019	2	1	1
268.0018	2	1	0
272.0018	2	1	1
279.0018	2	1	1
284.0017	2	1	1
290.0017	2	1	1
294.0017	2	1	1
299.0016	2	1	1
305.0016	2	1	1
311.0016	2	1	0
316.0015	2	1	1
320.0015	2	1	1
333.0014	2	1	1
340.0014	20	3	0
