onset	duration	trial_type	correct
0.0264	20	3	0
20.0062	2	1	1
27.0062	2	1	0
33.0062	2	1	0
38.0061	2	1	1
42.0061	2	1	1
48.0061	2	1	1
61.006	2	1	1
65.006	2	1	0
70.0064	2	2	1
77.0059	2	2	1
83.0059	2	2	1
87.0059	2	2	0
94.0058	2	2	0
98.0058	2	2	0
110.0058	2	2	1
115.0057	2	2	0
120.0057	2	2	1
125.0057	2	2	1
131.0056	2	2	1
138.0056	2	2	1
149.0055	2	2	1
153.0055	2	2	1
160.0055	2	2	0
166.0054	2	2	1
170.0053	20	3	0
190.0052	2	1	1
197.0052	2	1	0
202.0052	2	1	1
212.0051	2	1	0
219.0051	2	1	1
223.005	2	1	0
229.005	2	1	1
234.005	2	1	1
240.005	2	2	1
247.0049	2	2	1
251.0049	2	2	0
258.0049	2	2	1
268.0048	2	2	1
273.0048	2	2	0
279.0047	2	2	1
284.0047	2	2	1
290.0046	2	1	0
297.0046	2	1	1
303.0046	2	1	1
309.0045	2	1	1
320.0045	2	1	1
324.0044	2	1	0
329.0044	2	1	1
336.0044	2	1	1
340.0043	20	3	0
