onset	duration	trial_type	correct
0.0244	20	3	0
20.0042	2	1	1
27.0042	2	1	1
33.0042	2	1	1
38.0042	2	1	1
42.0041	2	1	1
48.0041	2	1	1
61.004	2	1	1
65.004	2	1	1
70.0044	2	2	1
77.004	2	2	1
83.0039	2	2	1
87.0039	2	2	1
94.0039	2	2	0
98.0039	2	2	1
110.0038	2	2	1
115.0037	2	2	1
120.0037	2	2	1
125.0037	2	2	1
131.0037	2	2	1
138.0036	2	2	1
149.0035	2	2	1
153.0035	2	2	1
160.0035	2	2	1
166.0034	2	2	1
170.0034	20	3	0
190.0033	2	1	1
197.0032	2	1	1
202.0032	2	1	1
212.0031	2	1	1
219.0031	2	1	1
223.003	2	1	1
229.003	2	1	1
234.003	2	1	1
240.003	2	2	1
247.003	2	2	1
251.0029	2	2	0
258.0029	2	2	1
268.0028	2	2	1
273.0028	2	2	1
279.0028	2	2	1
284.0027	2	2	1
290.0027	2	1	1
297.0026	2	1	1
303.0026	2	1	1
309.0025	2	1	1
320.0025	2	1	1
324.0025	2	1	1
329.0024	2	1	1
336.0024	2	1	1
340.0024	20	3	0
