onset	duration	trial_type	correct
0.0294	20	3	0
20.0097	2	2	0
25.0092	2	2	1
32.0092	2	2	1
39.0092	2	2	0
45.0091	2	2	1
57.0091	2	2	1
62.009	2	2	1
66.009	2	2	0
70.009	2	2	1
74.009	2	2	1
85.0089	2	2	1
92.0088	2	2	1
98.0088	2	2	0
105.0088	2	2	0
109.0087	2	2	1
115.0087	2	2	1
120.0086	2	1	1
125.0086	2	1	1
132.0086	2	1	1
139.0085	2	1	0
145.0085	2	1	0
155.0084	2	1	1
160.0084	2	1	1
164.0084	2	1	1
170.0083	20	3	0
190.0083	2	2	0
195.0083	2	2	0
202.0082	2	2	0
206.0082	2	2	1
212.0081	2	2	0
219.0081	2	2	1
231.008	2	2	0
235.008	2	2	0
240.0079	2	1	0
247.0079	2	1	1
251.0078	2	1	0
263.0078	2	1	1
268.0077	2	1	1
272.0077	2	1	1
279.0077	2	1	1
284.0076	2	1	1
290.0076	2	1	0
294.0076	2	1	0
299.0075	2	1	1
305.0075	2	1	1
311.0075	2	1	0
316.0074	2	1	1
320.0074	2	1	1
333.0073	2	1	0
340.0073	20	3	0
