onset	duration	trial_type	correct
0.0245	20	3	0
20.0047	2	2	1
25.0043	2	2	1
32.0043	2	2	1
39.0042	2	2	1
45.0041	2	2	1
57.004	2	2	1
62.0039	2	2	1
66.0039	2	2	0
70.0038	2	2	1
74.0038	2	2	1
85.0037	2	2	1
92.0036	2	2	1
98.0036	2	2	1
105.0035	2	2	1
109.0034	2	2	1
115.0034	2	2	1
119.9998	2	1	1
125.0032	2	1	1
132.0032	2	1	0
139.0031	2	1	1
145.003	2	1	1
155.0029	2	1	1
160.0029	2	1	1
164.0028	2	1	1
170.0028	20	3	0
190.0026	2	2	1
195.0025	2	2	1
202.0025	2	2	1
206.0024	2	2	1
212.0024	2	2	1
219.0023	2	2	1
231.0022	2	2	1
235.0021	2	2	1
240.002	2	1	1
247.002	2	1	1
251.0019	2	1	1
263.0018	2	1	1
268.0017	2	1	1
272.0017	2	1	1
279.0016	2	1	1
284.0016	2	1	1
290.0015	2	1	1
294.0014	2	1	1
299.0014	2	1	1
305.0013	2	1	1
311.0013	2	1	1
316.0012	2	1	1
320.0012	2	1	1
333.0011	2	1	1
340.001	20	3	0
