onset	duration	trial_type	correct
0.0279	20	3	0
20.0083	2	2	0
25.0079	2	2	0
32.0079	2	2	0
39.0079	2	2	1
45.0078	2	2	1
57.0078	2	2	1
62.0078	2	2	1
66.0078	2	2	0
70.0078	2	2	0
74.0077	2	2	1
85.0077	2	2	0
92.0077	2	2	1
98.0077	2	2	1
105.0076	2	2	1
109.0076	2	2	1
115.0076	2	2	1
120.0076	2	1	1
125.0075	2	1	1
132.0075	2	1	0
139.0075	2	1	0
145.0075	2	1	1
155.0074	2	1	1
160.0074	2	1	1
164.0074	2	1	1
170.0074	20	3	0
190.0074	2	2	1
195.0074	2	2	0
202.0073	2	2	0
206.0073	2	2	1
212.0073	2	2	0
219.0073	2	2	1
231.0073	2	2	1
235.0072	2	2	1
240.0072	2	1	1
247.0071	2	1	1
251.0071	2	1	1
263.0071	2	1	1
268.0071	2	1	1
272.0071	2	1	0
279.007	2	1	1
284.007	2	1	1
290.007	2	1	1
294.007	2	1	0
299.007	2	1	1
305.007	2	1	1
311.0069	2	1	1
316.0069	2	1	0
320.0069	2	1	1
333.0069	2	1	1
340.0068	20	3	0
