onset	duration	trial_type	correct
0.0249	20	3	0
20.0051	2	2	0
25.0047	2	2	0
32.0046	2	2	1
39.0045	2	2	1
45.0045	2	2	1
57.0044	2	2	1
62.0043	2	2	1
66.0043	2	2	0
70.0042	2	2	0
74.0042	2	2	1
85.0041	2	2	1
92.004	2	2	1
98.0039	2	2	1
105.0039	2	2	0
109.0038	2	2	1
115.0038	2	2	1
120.0037	2	1	1
125.0036	2	1	1
132.0035	2	1	0
139.0035	2	1	1
145.0034	2	1	1
155.0033	2	1	0
160.0032	2	1	0
164.0032	2	1	1
170.0031	20	3	0
190.003	2	2	1
195.0029	2	2	1
202.0029	2	2	0
206.0028	2	2	1
212.0027	2	2	0
219.0027	2	2	1
231.0026	2	2	1
235.0025	2	2	1
240.0024	2	1	1
247.0023	2	1	1
251.0023	2	1	1
263.0022	2	1	1
268.0021	2	1	0
272.0021	2	1	1
279.002	2	1	1
284.002	2	1	1
290.0019	2	1	1
294.0018	2	1	1
299.0018	2	1	1
305.0017	2	1	1
311.0017	2	1	1
316.0016	2	1	1
320.0016	2	1	0
333.0014	2	1	1
340.0014	20	3	0
