onset	duration	trial_type	correct
0.0215	20	3	0
19.9997	2	1	1
24.0013	2	1	1
29.0013	2	1	1
36.0012	2	1	1
40.0012	2	1	1
45.0012	2	1	1
51.0011	2	1	1
63.001	2	1	1
70.001	2	1	0
76.001	2	1	1
82.0009	2	1	1
89.0009	2	1	1
93.0008	2	1	1
103.0008	2	1	1
108.0007	2	1	1
115.0007	2	1	1
120.0112	2	2	1
126.0107	2	2	1
133.0106	2	2	1
137.0107	2	2	1
141.0106	2	2	1
146.0107	2	2	1
158.0105	2	2	1
165.0104	2	2	1
170.0102	20	3	0
190.0102	2	2	1
194.0102	2	2	1
200.0102	2	2	1
207.0101	2	2	1
213.0101	2	2	1
220.01	2	2	1
225.01	2	2	1
235.0099	2	2	1
240.0098	2	1	1
246.0098	2	1	1
257.0097	2	1	0
264.0097	2	1	1
270.0096	2	1	1
277.0096	2	1	1
281.0096	2	1	1
285.0095	2	1	1
290.0096	2	2	1
295.0095	2	2	1
302.0095	2	2	1
306.0094	2	2	0
312.0094	2	2	1
317.0094	2	2	0
323.0093	2	2	0
333.0093	2	2	1
340.0092	20	3	0
