onset	duration	trial_type	correct
0.0294	20	3	0
20.0098	2	2	1
25.0094	2	2	1
32.0094	2	2	0
39.0093	2	2	1
45.0093	2	2	1
57.0093	2	2	0
62.0093	2	2	1
66.0093	2	2	1
70.0092	2	2	1
74.0092	2	2	1
85.0092	2	2	0
92.0092	2	2	1
98.0092	2	2	0
105.0091	2	2	0
109.0091	2	2	0
115.0091	2	2	1
120.009	2	1	0
125.009	2	1	1
132.009	2	1	1
139.009	2	1	1
145.0089	2	1	1
155.0089	2	1	0
160.0089	2	1	1
164.0089	2	1	1
170.0089	20	3	0
190.0089	2	2	0
195.0088	2	2	0
202.0088	2	2	1
206.0088	2	2	1
212.0088	2	2	1
219.0088	2	2	1
231.0087	2	2	0
235.0087	2	2	0
240.0086	2	1	1
247.0086	2	1	0
251.0086	2	1	0
263.0086	2	1	0
268.0086	2	1	1
272.0085	2	1	0
279.0085	2	1	1
284.0085	2	1	0
290.0085	2	1	1
294.0085	2	1	1
299.0084	2	1	1
305.0084	2	1	1
311.0084	2	1	1
316.0084	2	1	1
320.0084	2	1	1
333.0083	2	1	1
340.0083	20	3	0
