onset	duration	trial_type	correct
0.0262	20	3	0
20.0062	2	1	1
27.0061	2	1	1
33.0061	2	1	0
38.0061	2	1	1
42.0061	2	1	0
48.0061	2	1	1
61.006	2	1	1
65.006	2	1	0
70.0066	2	2	0
77.006	2	2	1
83.006	2	2	1
87.006	2	2	1
94.006	2	2	1
98.006	2	2	1
110.0059	2	2	1
115.0059	2	2	1
120.0059	2	2	0
125.0059	2	2	0
131.0059	2	2	1
138.0059	2	2	0
149.0058	2	2	1
153.0058	2	2	1
160.0059	2	2	1
166.0058	2	2	0
170.0057	20	3	0
190.0056	2	1	0
197.0056	2	1	1
202.0056	2	1	1
212.0056	2	1	1
219.0056	2	1	1
223.0055	2	1	1
229.0055	2	1	0
234.0055	2	1	1
240.0055	2	2	1
247.0055	2	2	1
251.0056	2	2	1
258.0055	2	2	1
268.0055	2	2	1
273.0054	2	2	1
279.0054	2	2	1
284.0054	2	2	0
290.0053	2	1	0
297.0053	2	1	1
303.0053	2	1	1
309.0053	2	1	1
320.0052	2	1	0
324.0052	2	1	1
329.0052	2	1	1
336.0052	2	1	0
340.0052	20	3	0
