onset	duration	trial_type	correct
0.0267	20	3	0
20.007	2	2	0
25.0066	2	2	1
32.0066	2	2	1
39.0066	2	2	0
45.0066	2	2	0
57.0066	2	2	1
62.0065	2	2	1
66.0065	2	2	0
70.0065	2	2	1
74.0065	2	2	1
85.0065	2	2	0
92.0064	2	2	1
98.0064	2	2	0
105.0064	2	2	0
109.0064	2	2	1
115.0064	2	2	1
120.0063	2	1	1
125.0063	2	1	1
132.0063	2	1	1
139.0062	2	1	1
145.0062	2	1	1
155.0062	2	1	1
160.0062	2	1	0
164.0062	2	1	1
170.0061	20	3	0
190.0062	2	2	1
195.0061	2	2	1
202.0061	2	2	0
206.0061	2	2	1
212.0061	2	2	0
219.006	2	2	0
231.006	2	2	1
235.006	2	2	1
240.0059	2	1	0
247.0059	2	1	0
251.0059	2	1	0
263.0058	2	1	1
268.0058	2	1	1
272.0058	2	1	1
279.0058	2	1	1
284.0058	2	1	1
290.0058	2	1	1
294.0057	2	1	1
299.0057	2	1	1
305.0057	2	1	1
311.0057	2	1	1
316.0057	2	1	1
320.0057	2	1	1
333.0056	2	1	1
340.0056	20	3	0
