onset	duration	trial_type	correct
0.0284	20	3	0
20.0082	2	1	1
24.0081	2	1	1
29.0081	2	1	1
36.008	2	1	1
40.008	2	1	1
45.0079	2	1	1
51.0079	2	1	1
63.0077	2	1	1
70.0077	2	1	1
76.0076	2	1	1
82.0076	2	1	1
89.0075	2	1	1
93.0074	2	1	1
103.0073	2	1	1
108.0073	2	1	1
115.0072	2	1	1
120.0076	2	2	1
126.0072	2	2	1
133.0071	2	2	1
137.007	2	2	1
141.007	2	2	1
146.007	2	2	1
158.0068	2	2	1
165.0068	2	2	1
170.0067	20	3	0
190.0065	2	2	1
194.0065	2	2	1
200.0064	2	2	1
207.0063	2	2	1
213.0063	2	2	1
220.0062	2	2	1
225.0061	2	2	1
235.006	2	2	1
240.0059	2	1	1
246.0059	2	1	0
257.0058	2	1	1
264.0057	2	1	1
270.0056	2	1	1
277.0056	2	1	1
281.0055	2	1	1
285.0055	2	1	1
290.0055	2	2	1
295.0054	2	2	1
302.0054	2	2	1
306.0053	2	2	1
312.0053	2	2	1
317.0052	2	2	1
323.0051	2	2	1
333.005	2	2	1
340.0049	20	3	0
