onset	duration	trial_type	correct
0.0244	20	3	0
20.0042	2	1	1
27.0041	2	1	1
33.0041	2	1	1
38.004	2	1	1
42.004	2	1	1
48.0039	2	1	0
61.0038	2	1	1
65.0037	2	1	1
70.0041	2	2	0
77.0037	2	2	1
83.0036	2	2	1
87.0035	2	2	1
94.0035	2	2	0
98.0034	2	2	1
110.0033	2	2	1
115.0033	2	2	0
120.0032	2	2	0
125.0032	2	2	1
131.0031	2	2	1
138.003	2	2	0
149.0029	2	2	1
153.0029	2	2	1
160.0028	2	2	1
166.0027	2	2	0
170.0026	20	3	0
190.0024	2	1	1
197.0024	2	1	0
202.0023	2	1	1
212.0022	2	1	1
219.0021	2	1	1
223.0021	2	1	0
229.002	2	1	1
234.002	2	1	1
240.002	2	2	1
247.0019	2	2	1
251.0018	2	2	1
258.0018	2	2	0
268.0017	2	2	0
273.0016	2	2	0
279.0016	2	2	0
284.0015	2	2	1
290.0014	2	1	0
297.0013	2	1	1
303.0013	2	1	1
309.0012	2	1	1
320.0011	2	1	0
324.001	2	1	1
329.001	2	1	1
336.0009	2	1	0
340.0009	20	3	0
