onset	duration	trial_type	correct
0.0248	20	3	0
20.0046	2	1	1
24.0046	2	1	1
29.0045	2	1	1
36.0044	2	1	1
40.0044	2	1	1
45.0043	2	1	1
51.0043	2	1	1
63.0041	2	1	1
70.0041	2	1	1
76.004	2	1	1
82.0039	2	1	1
89.0039	2	1	1
93.0038	2	1	1
103.0037	2	1	1
108.0037	2	1	1
115.0036	2	1	1
120.004	2	2	1
126.0035	2	2	1
133.0035	2	2	1
137.0034	2	2	1
141.0034	2	2	1
146.0033	2	2	1
158.0032	2	2	1
165.0031	2	2	1
170.003	20	3	0
190.0029	2	2	1
194.0028	2	2	1
200.0028	2	2	1
207.0027	2	2	1
213.0026	2	2	1
220.0026	2	2	1
225.0025	2	2	1
235.0024	2	2	1
240.0023	2	1	1
246.0022	2	1	1
257.0021	2	1	1
264.0021	2	1	1
270.002	2	1	1
277.0019	2	1	1
281.0019	2	1	1
285.0018	2	1	1
290.0018	2	2	1
295.0018	2	2	1
302.0017	2	2	1
306.0017	2	2	1
312.0016	2	2	1
317.0016	2	2	1
323.0015	2	2	1
333.0014	2	2	1
340.0013	20	3	0
