onset	duration	trial_type	correct
0.0299	20	3	0
20.0098	2	1	1
27.0098	2	1	1
33.0097	2	1	1
38.0097	2	1	1
42.0097	2	1	1
48.0096	2	1	1
61.0095	2	1	0
65.0095	2	1	1
70.0099	2	2	1
77.0095	2	2	1
83.0094	2	2	1
87.0094	2	2	1
94.0094	2	2	0
98.0093	2	2	1
110.0093	2	2	1
115.0092	2	2	1
120.0092	2	2	0
125.0092	2	2	1
131.0091	2	2	1
138.0091	2	2	0
149.009	2	2	1
153.009	2	2	1
160.0089	2	2	1
166.0089	2	2	0
170.0088	20	3	0
190.0087	2	1	0
197.0086	2	1	1
202.0086	2	1	1
212.0085	2	1	1
219.0085	2	1	1
223.0084	2	1	0
229.0084	2	1	1
234.0084	2	1	1
240.0084	2	2	1
247.0083	2	2	1
251.0083	2	2	1
258.0083	2	2	1
268.0082	2	2	1
273.0082	2	2	0
279.0081	2	2	1
284.0081	2	2	0
290.008	2	1	0
297.0079	2	1	1
303.0079	2	1	1
309.0079	2	1	1
320.0078	2	1	0
324.0078	2	1	1
329.0077	2	1	1
336.0077	2	1	0
340.0077	20	3	0
