onset	duration	trial_type	correct
0.0233	20	3	0
19.9997	2	1	1
24.003	2	1	0
29.003	2	1	0
36.0029	2	1	0
40.0029	2	1	0
45.0028	2	1	0
51.0027	2	1	1
63.0026	2	1	1
70.0025	2	1	1
76.0025	2	1	0
82.0024	2	1	1
89.0023	2	1	0
93.0023	2	1	1
103.0022	2	1	0
108.0022	2	1	1
115.0021	2	1	0
120.0024	2	2	0
126.002	2	2	0
133.0019	2	2	0
137.0019	2	2	1
141.0019	2	2	1
146.0018	2	2	0
158.0017	2	2	0
165.0016	2	2	1
170.0015	20	3	0
190.0014	2	2	1
194.0013	2	2	0
200.0013	2	2	1
207.0012	2	2	1
213.0011	2	2	0
220.0011	2	2	1
225.001	2	2	1
235.0009	2	2	1
240.0008	2	1	1
246.0007	2	1	1
257.0106	2	1	1
264.0105	2	1	0
270.0105	2	1	1
277.0104	2	1	1
281.0104	2	1	1
285.0103	2	1	0
290.0103	2	2	1
295.0103	2	2	0
302.0102	2	2	1
306.0102	2	2	0
312.0101	2	2	1
317.01	2	2	1
323.01	2	2	1
333.0099	2	2	1
340.0098	20	3	0
