onset	duration	trial_type	correct
0.0241	20	3	0
19.9996	2	1	0
24.004	2	1	1
29.004	2	1	0
36.004	2	1	1
40.004	2	1	0
45.004	2	1	1
51.004	2	1	1
63.0039	2	1	1
70.0039	2	1	1
76.0039	2	1	0
82.0039	2	1	0
89.0038	2	1	0
93.0038	2	1	1
103.0038	2	1	1
108.0038	2	1	1
115.0038	2	1	1
120.0042	2	2	0
126.0038	2	2	1
133.0038	2	2	1
137.0037	2	2	0
141.0037	2	2	1
146.0037	2	2	1
158.0037	2	2	1
165.0037	2	2	1
170.0036	20	3	0
190.0036	2	2	0
194.0036	2	2	1
200.0035	2	2	1
207.0035	2	2	0
213.0035	2	2	1
220.0035	2	2	1
225.0035	2	2	1
235.0034	2	2	1
240.0034	2	1	1
246.0034	2	1	1
257.0033	2	1	1
264.0033	2	1	1
270.0033	2	1	1
277.0033	2	1	1
281.0032	2	1	0
285.0032	2	1	0
290.0033	2	2	1
295.0032	2	2	0
302.0032	2	2	0
306.0032	2	2	1
312.0032	2	2	0
317.0032	2	2	1
323.0032	2	2	0
333.0031	2	2	1
340.0031	20	3	0
