onset	duration	trial_type	correct
0.0224	20	3	0
20.0026	2	2	0
25.0022	2	2	1
32.0021	2	2	1
39.002	2	2	1
45.002	2	2	1
57.0018	2	2	0
62.0018	2	2	1
66.0018	2	2	0
70.0017	2	2	1
74.0017	2	2	0
85.0016	2	2	0
92.0015	2	2	1
98.0014	2	2	1
105.0014	2	2	1
109.0013	2	2	0
115.0013	2	2	1
119.9997	2	1	0
125.0011	2	1	1
132.001	2	1	1
139.0009	2	1	0
145.0009	2	1	1
155.0006	2	1	1
160.0107	2	1	0
164.0107	2	1	1
170.0106	20	3	0
190.0105	2	2	0
195.0104	2	2	0
202.0103	2	2	0
206.0103	2	2	0
212.0102	2	2	0
219.0102	2	2	0
231.01	2	2	0
235.01	2	2	0
240.0099	2	1	0
247.0098	2	1	1
251.0098	2	1	1
263.0097	2	1	1
268.0096	2	1	1
272.0096	2	1	1
279.0095	2	1	1
284.0094	2	1	0
290.0094	2	1	1
294.0093	2	1	0
299.0093	2	1	1
305.0092	2	1	1
311.0092	2	1	1
316.0091	2	1	0
320.0091	2	1	1
333.0089	2	1	1
340.0089	20	3	0
