onset	duration	trial_type	correct
0.0234	20	3	0
20.0038	2	2	1
25.0034	2	2	1
32.0033	2	2	1
39.0033	2	2	1
45.0033	2	2	1
57.0033	2	2	0
62.0033	2	2	1
66.0033	2	2	0
70.0033	2	2	1
74.0033	2	2	1
85.0032	2	2	1
92.0032	2	2	1
98.0032	2	2	0
105.0032	2	2	0
109.0032	2	2	1
115.0032	2	2	1
119.9996	2	1	1
125.0031	2	1	1
132.0031	2	1	1
139.0031	2	1	1
145.003	2	1	1
155.003	2	1	0
160.003	2	1	0
164.003	2	1	1
170.003	20	3	0
190.003	2	2	0
195.003	2	2	0
202.0031	2	2	0
206.0031	2	2	1
212.0029	2	2	0
219.003	2	2	1
231.0029	2	2	1
235.0029	2	2	1
240.0028	2	1	1
247.0028	2	1	0
251.0028	2	1	0
263.0028	2	1	0
268.0027	2	1	1
272.0027	2	1	1
279.0027	2	1	1
284.0027	2	1	1
290.0027	2	1	0
294.0027	2	1	1
299.0027	2	1	1
305.0027	2	1	1
311.0026	2	1	1
316.0026	2	1	1
320.0026	2	1	1
333.0026	2	1	0
340.0026	20	3	0
