onset	duration	trial_type	correct
0.0221	20	3	0
20.0025	2	2	1
25.0021	2	2	1
32.002	2	2	1
39.002	2	2	1
45.0019	2	2	0
57.0019	2	2	0
62.0018	2	2	0
66.0018	2	2	0
70.0018	2	2	0
74.0018	2	2	1
85.0017	2	2	0
92.0017	2	2	1
98.0016	2	2	0
105.0016	2	2	0
109.0016	2	2	1
115.0015	2	2	1
119.9997	2	1	1
125.0014	2	1	1
132.0014	2	1	1
139.0013	2	1	1
145.0013	2	1	1
155.0013	2	1	1
160.0012	2	1	1
164.0012	2	1	1
170.0012	20	3	0
190.0011	2	2	0
195.0011	2	2	1
202.001	2	2	0
206.001	2	2	1
212.001	2	2	0
219.0009	2	2	1
231.0009	2	2	0
235.0008	2	2	0
240.0008	2	1	0
247.0007	2	1	0
251.0007	2	1	1
263.0106	2	1	1
268.0106	2	1	0
272.0106	2	1	1
279.0105	2	1	1
284.0105	2	1	0
290.0105	2	1	0
294.0104	2	1	1
299.0104	2	1	1
305.0104	2	1	1
311.0103	2	1	1
316.0103	2	1	1
320.0103	2	1	1
333.0102	2	1	1
340.0102	20	3	0
