onset	duration	trial_type	correct
0.0274	20	3	0
20.0073	2	1	1
24.0073	2	1	1
29.0072	2	1	1
36.0072	2	1	1
40.0072	2	1	1
45.0071	2	1	1
51.0071	2	1	1
63.007	2	1	1
70.007	2	1	1
76.0069	2	1	1
82.0069	2	1	1
89.0069	2	1	1
93.0068	2	1	0
103.0068	2	1	0
108.0067	2	1	1
115.0067	2	1	1
120.0071	2	2	1
126.0067	2	2	1
133.0067	2	2	1
137.0066	2	2	1
141.0066	2	2	1
146.0066	2	2	1
158.0065	2	2	1
165.0064	2	2	1
170.0064	20	3	0
190.0063	2	2	1
194.0063	2	2	1
200.0062	2	2	1
207.0062	2	2	1
213.0062	2	2	1
220.0061	2	2	1
225.0061	2	2	1
235.006	2	2	1
240.0059	2	1	0
246.0059	2	1	1
257.0058	2	1	1
264.0058	2	1	1
270.0058	2	1	1
277.0057	2	1	1
281.0057	2	1	1
285.0057	2	1	1
290.0057	2	2	1
295.0057	2	2	1
302.0056	2	2	1
306.0056	2	2	1
312.0055	2	2	1
317.0055	2	2	1
323.0055	2	2	1
333.0054	2	2	1
340.0053	20	3	0
