onset	duration	trial_type	correct
0.0291	20	3	0
20.0094	2	2	1
25.0089	2	2	1
32.0089	2	2	1
39.0088	2	2	1
45.0087	2	2	1
57.0086	2	2	1
62.0085	2	2	1
66.0085	2	2	1
70.0084	2	2	1
74.0084	2	2	1
85.0083	2	2	1
92.0082	2	2	1
98.0081	2	2	1
105.0081	2	2	1
109.008	2	2	1
115.008	2	2	1
120.0079	2	1	1
125.0078	2	1	1
132.0077	2	1	1
139.0077	2	1	1
145.0076	2	1	1
155.0075	2	1	1
160.0075	2	1	1
164.0074	2	1	1
170.0074	20	3	0
190.0072	2	2	1
195.0071	2	2	1
202.0071	2	2	1
206.007	2	2	1
212.007	2	2	1
219.0069	2	2	1
231.0068	2	2	1
235.0067	2	2	1
240.0066	2	1	1
247.0066	2	1	1
251.0065	2	1	1
263.0064	2	1	1
268.0063	2	1	1
272.0063	2	1	1
279.0062	2	1	1
284.0062	2	1	1
290.0061	2	1	1
294.0061	2	1	1
299.006	2	1	1
305.006	2	1	1
311.0059	2	1	1
316.0058	2	1	1
320.0058	2	1	1
333.0057	2	1	1
340.0056	20	3	0
