onset	duration	trial_type	correct
0.0238	20	3	0
20.0036	2	1	1
24.0035	2	1	1
29.0035	2	1	1
36.0034	2	1	1
40.0033	2	1	1
45.0033	2	1	1
51.0032	2	1	1
63.0031	2	1	1
70.003	2	1	1
76.003	2	1	1
82.0029	2	1	1
89.0028	2	1	1
93.0028	2	1	1
103.0027	2	1	1
108.0026	2	1	1
115.0026	2	1	1
120.003	2	2	1
126.0025	2	2	1
133.0024	2	2	1
137.0024	2	2	1
141.0024	2	2	1
146.0023	2	2	1
158.0022	2	2	1
165.0021	2	2	1
170.002	20	3	0
190.0019	2	2	1
194.0018	2	2	1
200.0018	2	2	1
207.0017	2	2	1
213.0016	2	2	1
220.0016	2	2	1
225.0015	2	2	1
235.0014	2	2	1
240.0013	2	1	1
246.0012	2	1	1
257.0011	2	1	1
264.0011	2	1	1
270.001	2	1	1
277.0009	2	1	1
281.0009	2	1	1
285.0007	2	1	1
290.0008	2	2	1
295.0008	2	2	1
302.0107	2	2	1
306.0107	2	2	1
312.0106	2	2	1
317.0106	2	2	1
323.0105	2	2	1
333.0104	2	2	1
340.0103	20	3	0
