onset	duration	trial_type	correct
0.0239	20	3	0
20.0038	2	1	0
24.0038	2	1	1
29.0037	2	1	1
36.0037	2	1	1
40.0037	2	1	0
45.0036	2	1	0
51.0036	2	1	1
63.0035	2	1	1
70.0035	2	1	1
76.0035	2	1	0
82.0034	2	1	1
89.0034	2	1	1
93.0034	2	1	0
103.0033	2	1	1
108.0032	2	1	1
115.0032	2	1	0
120.0036	2	2	1
126.0032	2	2	0
133.0032	2	2	0
137.0031	2	2	1
141.0031	2	2	1
146.0031	2	2	0
158.003	2	2	0
165.003	2	2	1
170.0029	20	3	0
190.0028	2	2	1
194.0028	2	2	0
200.0028	2	2	0
207.0027	2	2	0
213.0027	2	2	1
220.0026	2	2	1
225.0026	2	2	1
235.0026	2	2	1
240.0025	2	1	1
246.0024	2	1	1
257.0024	2	1	1
264.0023	2	1	1
270.0023	2	1	1
277.0022	2	1	1
281.0022	2	1	0
285.0022	2	1	0
290.0022	2	2	0
295.0022	2	2	0
302.0021	2	2	1
306.0021	2	2	0
312.0021	2	2	1
317.0021	2	2	1
323.002	2	2	0
333.002	2	2	1
340.0019	20	3	0
