onset	duration	trial_type	correct
0.0291	20	3	0
20.0091	2	1	1
24.0091	2	1	1
29.0091	2	1	1
36.0091	2	1	1
40.009	2	1	1
45.009	2	1	1
51.009	2	1	0
63.009	2	1	1
70.009	2	1	1
76.009	2	1	1
82.0089	2	1	1
89.0089	2	1	1
93.0089	2	1	1
103.0089	2	1	1
108.0089	2	1	1
115.0089	2	1	1
120.0093	2	2	1
126.0089	2	2	1
133.0089	2	2	1
137.0088	2	2	1
141.0088	2	2	1
146.0088	2	2	1
158.0088	2	2	1
165.0088	2	2	1
170.0087	20	3	0
190.0087	2	2	1
194.0087	2	2	1
200.0087	2	2	1
207.0087	2	2	1
213.0087	2	2	1
220.0086	2	2	1
225.0086	2	2	1
235.0086	2	2	1
240.0085	2	1	1
246.0085	2	1	1
257.0085	2	1	1
264.0085	2	1	1
270.0085	2	1	1
277.0084	2	1	1
281.0084	2	1	1
285.0084	2	1	1
290.0085	2	2	1
295.0084	2	2	1
302.0084	2	2	1
306.0084	2	2	1
312.0084	2	2	1
317.0084	2	2	1
323.0084	2	2	1
333.0083	2	2	1
340.0083	20	3	0
