onset	duration	trial_type	correct
0.0303	20	3	0
20.0106	2	2	0
25.0102	2	2	0
32.0101	2	2	1
39.0101	2	2	0
45.01	2	2	0
57.01	2	2	1
62.0099	2	2	0
66.0099	2	2	0
70.0099	2	2	0
74.0099	2	2	0
85.0098	2	2	1
92.0098	2	2	1
98.0097	2	2	0
105.0097	2	2	0
109.0097	2	2	0
115.0097	2	2	1
120.0095	2	1	1
125.0095	2	1	1
132.0095	2	1	1
139.0094	2	1	0
145.0094	2	1	1
155.0093	2	1	1
160.0093	2	1	0
164.0093	2	1	1
170.0093	20	3	0
190.0092	2	2	0
195.0092	2	2	0
202.0091	2	2	0
206.0091	2	2	1
212.0091	2	2	1
219.009	2	2	0
231.0089	2	2	0
235.0089	2	2	1
240.0088	2	1	0
247.0088	2	1	0
251.0088	2	1	1
263.0087	2	1	1
268.0087	2	1	0
272.0086	2	1	1
279.0086	2	1	1
284.0086	2	1	0
290.0085	2	1	0
294.0085	2	1	1
299.0085	2	1	1
305.0085	2	1	1
311.0084	2	1	1
316.0084	2	1	0
320.0084	2	1	1
333.0083	2	1	1
340.0082	20	3	0
