onset	duration	trial_type	correct
0.0254	20	3	0
20.0053	2	1	1
27.0053	2	1	1
33.0052	2	1	1
38.0052	2	1	1
42.0052	2	1	1
48.0051	2	1	1
61.0051	2	1	1
65.005	2	1	1
70.0054	2	2	1
77.005	2	2	1
83.005	2	2	1
87.005	2	2	1
94.0049	2	2	1
98.0049	2	2	1
110.0048	2	2	1
115.0048	2	2	1
120.0048	2	2	1
125.0047	2	2	1
131.0047	2	2	1
138.0047	2	2	1
149.0046	2	2	1
153.0046	2	2	1
160.0045	2	2	1
166.0045	2	2	1
170.0044	20	3	0
190.0043	2	1	1
197.0042	2	1	1
202.0042	2	1	1
212.0041	2	1	1
219.0041	2	1	1
223.0041	2	1	1
229.004	2	1	1
234.004	2	1	1
240.004	2	2	1
247.004	2	2	1
251.004	2	2	0
258.0039	2	2	0
268.0039	2	2	1
273.0038	2	2	1
279.0038	2	2	1
284.0038	2	2	1
290.0037	2	1	1
297.0036	2	1	1
303.0036	2	1	1
309.0036	2	1	1
320.0035	2	1	1
324.0035	2	1	1
329.0034	2	1	1
336.0034	2	1	1
340.0034	20	3	0
