onset	duration	trial_type	correct
0.0265	20	3	0
20.0064	2	1	1
27.0064	2	1	1
33.0063	2	1	0
38.0063	2	1	1
42.0063	2	1	1
48.0063	2	1	0
61.0062	2	1	1
65.0062	2	1	0
70.0066	2	2	0
77.0061	2	2	1
83.0061	2	2	1
87.0061	2	2	0
94.0061	2	2	1
98.006	2	2	0
110.0059	2	2	0
115.0059	2	2	1
120.0059	2	2	0
125.0059	2	2	1
131.0058	2	2	1
138.0058	2	2	0
149.0057	2	2	1
153.0057	2	2	0
160.0056	2	2	1
166.0056	2	2	1
170.0055	20	3	0
190.0054	2	1	1
197.0054	2	1	0
202.0053	2	1	1
212.0053	2	1	1
219.0052	2	1	1
223.0052	2	1	0
229.0052	2	1	0
234.0052	2	1	1
240.0052	2	2	1
247.0051	2	2	1
251.0051	2	2	1
258.0051	2	2	1
268.005	2	2	1
273.005	2	2	0
279.0049	2	2	0
284.0049	2	2	0
290.0048	2	1	0
297.0048	2	1	1
303.0047	2	1	1
309.0047	2	1	1
320.0046	2	1	0
324.0046	2	1	1
329.0046	2	1	1
336.0045	2	1	0
340.0045	20	3	0
