onset	duration	trial_type	correct
0.0267	20	3	0
20.0065	2	1	1
27.0065	2	1	1
33.0065	2	1	1
38.0065	2	1	1
42.0064	2	1	1
48.0064	2	1	1
61.0063	2	1	1
65.0063	2	1	1
70.0067	2	2	1
77.0063	2	2	1
83.0062	2	2	1
87.0062	2	2	1
94.0062	2	2	0
98.0061	2	2	1
110.0061	2	2	1
115.0061	2	2	1
120.006	2	2	1
125.006	2	2	1
131.006	2	2	1
138.0059	2	2	1
149.0058	2	2	1
153.0058	2	2	1
160.0058	2	2	1
166.0057	2	2	1
170.0057	20	3	0
190.0055	2	1	1
197.0055	2	1	1
202.0055	2	1	1
212.0054	2	1	1
219.0054	2	1	1
223.0053	2	1	1
229.0053	2	1	1
234.0053	2	1	1
240.0053	2	2	1
247.0052	2	2	1
251.0052	2	2	1
258.0052	2	2	0
268.0051	2	2	1
273.0051	2	2	1
279.0051	2	2	1
284.005	2	2	1
290.0049	2	1	1
297.0049	2	1	1
303.0049	2	1	1
309.0048	2	1	1
320.0048	2	1	1
324.0047	2	1	1
329.0047	2	1	1
336.0047	2	1	1
340.0046	20	3	0
