onset	duration	trial_type	correct
0.0246	20	3	0
20.0045	2	1	0
24.0044	2	1	1
29.0044	2	1	1
36.0044	2	1	1
40.0043	2	1	0
45.0043	2	1	1
51.0043	2	1	1
63.0042	2	1	1
70.0041	2	1	1
76.0041	2	1	1
82.004	2	1	0
89.0039	2	1	0
93.004	2	1	0
103.0039	2	1	0
108.0039	2	1	1
115.0038	2	1	0
120.0042	2	2	1
126.0038	2	2	0
133.0038	2	2	1
137.0037	2	2	0
141.0037	2	2	1
146.0037	2	2	0
158.0036	2	2	0
165.0035	2	2	1
170.0035	20	3	0
190.0034	2	2	0
194.0034	2	2	0
200.0033	2	2	1
207.0033	2	2	1
213.0032	2	2	1
220.0032	2	2	1
225.0031	2	2	1
235.0031	2	2	1
240.003	2	1	1
246.003	2	1	1
257.0029	2	1	1
264.0028	2	1	1
270.0028	2	1	1
277.0027	2	1	1
281.0027	2	1	0
285.0027	2	1	0
290.0027	2	2	1
295.0027	2	2	0
302.0026	2	2	0
306.0026	2	2	1
312.0026	2	2	0
317.0025	2	2	1
323.0025	2	2	1
333.0025	2	2	0
340.0023	20	3	0
